Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2020-08-28,959.528564453125,967.1235185049004,955.0395957954092,961.2742345079785,27166900
2020-08-31,943.4544677734375,985.7595929976718,934.2271229260566,985.7595929976718,62076132
2020-09-01,946.4244995117188,962.362570645799,935.1566809280985,952.2057203430994,38616258
2020-09-02,964.9923706054688,969.4360033995823,945.4041656068121,948.5781547637196,26949439
2020-09-03,957.692138671875,969.7760610777761,953.5659168770757,964.9016778588206,18586429
2020-09-04,941.8900756835938,950.8226774812872,939.6002554209449,944.7467140146105,28475945
2020-09-07,944.338623046875,954.8128835439741,926.9268380792043,944.950776960414,21926473
2020-09-08,955.4249877929688,961.7276301292338,943.3636733262639,948.5781353786673,27397082
2020-09-09,980.0235595703125,982.9482014289301,943.7944011305527,945.4041235297914,55310877
2020-09-10,1049.239990234375,1063.2737150092375,986.3716977544623,989.8858259136236,140304404
2020-09-11,1051.84716796875,1060.0542764084548,1037.042733630043,1048.3331597240744,59470807
2020-09-14,1044.0482177734375,1070.0978626809967,1034.7301409572988,1054.2277957192978,44063445
2020-09-15,1051.439208984375,1054.5678626798037,1037.5188229090886,1048.3105552889465,27178393
2020-09-16,1054.0234375,1074.3371332294498,1047.6754600565869,1051.9602968564543,33952295
2020-09-17,1042.3251953125,1058.17259404091,1039.1964218842008,1051.9605029718427,25828669
2020-09-18,1045.4764404296875,1051.7110790333331,1032.2588818564082,1049.3532551234189,33074915
2020-09-21,1022.8729858398438,1059.2154272970997,1019.0187188937507,1042.8918823662696,33627381
2020-09-22,1002.6044921875,1032.462885418295,998.2515311852266,1032.462885418295,34792254
2020-09-23,1011.5143432617188,1032.3495230627832,999.9519032941756,1024.7545693680095,42988708
2020-09-24,989.0242919921875,1009.3379310241465,986.6890759494188,1001.1308828752752,29826318
2020-09-25,998.3196411132812,1003.3527603033637,982.7216491326262,992.5610883137335,28374935
2020-09-28,1004.9169921875,1014.7791583315967,1000.7454344947183,1009.7913754651387,19666849
2020-09-29,1017.9757690429688,1026.5682312030854,1004.9169464432822,1008.8844926380805,25842539
2020-09-30,1013.1242065429688,1027.928640481229,1008.8845849148897,1024.7546512095244,24465159
2020-10-01,1008.9979248046875,1026.4776536649397,1003.8968020817645,1026.4776536649397,20783227
2020-10-05,1003.0806274414062,1019.8348626021702,1000.2693849664739,1017.4997065200467,18922799
2020-10-06,1002.2417602539062,1012.9200316663944,998.2968817912705,1008.9978810960307,18412175
2020-10-07,1023.6212158203125,1046.9728986337418,1006.617512051414,1013.4189695717491,53170865
2020-10-08,1015.345947265625,1028.3821636698403,1007.5696492243518,1024.3012173405473,21077808
2020-10-09,1012.716064453125,1021.5806624419674,1005.3024535496829,1013.4188900706193,18545499
2020-10-12,1014.348388671875,1022.8275119437076,1009.4513972409951,1013.4188838080661,14226473
2020-10-13,1034.140625,1036.430445017385,1009.2698357927377,1011.4236482729492,23112012
2020-10-14,1037.223876953125,1044.7054903876397,1028.6086275746695,1033.3243947858218,26742011
2020-10-15,1000.4960327148438,1038.3575230267356,995.2815705789496,1038.3575230267356,20036197
2020-10-16,986.57568359375,1012.2851869024872,985.1473645281419,1004.3502142447803,21583600
2020-10-19,986.7570190429688,1010.5621766967382,977.2123240387696,993.0370533155368,31200385
2020-10-20,977.5525512695312,994.3748516393613,975.8974927608745,988.0268126324809,18482288
2020-10-21,963.3600463867188,993.9213260213652,951.1853919731954,983.0389831777511,34082321
2020-10-22,955.35693359375,966.9421018379,948.1247264007278,964.6296137675083,30802210
2020-10-23,958.1229858398438,968.075764596618,950.573367065108,954.9262685377893,23422125
2020-10-26,920.057373046875,953.0898169372152,915.2509933655792,953.0898169372152,37324416
2020-10-27,922.5059204101562,934.0003573150689,909.129685940206,922.6872638083931,36478896
2020-10-28,912.0543212890625,933.0255097674074,910.2179195551136,925.8159103792913,29924017
2020-10-29,919.059814453125,925.9066672658702,902.7816655110513,905.5022363151312,30655304
2020-10-30,931.574462890625,936.3808421846666,916.7472424236149,922.0523759951716,34021563
2020-11-02,851.2946166992188,919.1052420515431,842.9968359392284,919.1052420515431,99366895
2020-11-03,839.0291748046875,865.600239943717,832.0917105106013,856.9850494031045,88691623
2020-11-04,867.5046997070312,874.6689636295238,832.9532636853438,832.9532636853438,80180117
2020-11-05,886.4581298828125,889.1560327894556,876.0292050636682,886.4354619573483,37205373
2020-11-06,920.080078125,924.9997976298749,896.9550756882459,902.3282736472202,66674086
2020-11-09,929.8513793945312,938.1491583754546,923.1859307154127,935.0205053076455,35838510
2020-11-10,945.2001342773438,947.6713579150476,925.5439246746041,941.7767378395364,36934242
2020-11-11,905.5928955078125,949.9384928452779,896.9323689240059,947.2179220787752,56724780
2020-11-12,897.7938842773438,910.6940326424576,890.9924272689508,898.247362719015,40046527
2020-11-13,905.2301635742188,923.4807818666762,898.5874420075651,898.7007816340105,45388670
2020-11-14,907.9053344726562,913.7999541207884,904.7540133353837,913.6186107312715,5226220
2020-11-17,903.8018798828125,945.4042408434395,900.0610723827276,945.4042408434395,46542562
2020-11-18,901.05859375,909.8098520291383,888.7705994600573,903.8018324500739,30402290
2020-11-19,894.6879272460938,911.6008986042735,892.4434427638029,901.0586339089177,27796343
2020-11-20,861.2926635742188,899.5169003772073,859.2521905953536,895.5266860839987,57471248
2020-11-23,884.5083618164062,893.2595600473776,873.4219475565428,884.644369365096,45327567
2020-11-24,890.5617065429688,895.0733434410346,876.0292271989675,890.5390386169317,30936268
2020-11-25,883.193359375,903.6657931642695,880.654192057057,897.7938413094128,32637879
2020-11-26,885.369873046875,890.9924179780169,875.1450197156285,885.5739443403047,25838637
2020-11-27,875.0316162109375,886.956863707273,871.2228051404243,879.8833317328676,47336811
2020-12-01,886.4127807617188,891.5592393178523,875.1450229329691,879.8153351253683,19750687
2020-12-02,887.8864135742188,889.6321436054803,877.3894853981996,888.0450890461269,22188887
2020-12-03,890.5617065429688,898.2927286508155,888.1131507545629,894.1665064634373,27785372
2020-12-04,882.71728515625,892.8061306985533,879.6566356036066,892.8061306985533,18464552
2020-12-07,887.9091186523438,890.9924362657266,879.9287495447478,879.9287495447478,18242188
2020-12-08,904.028564453125,913.3239128258733,884.1909519390108,889.2467387240156,43403061
2020-12-09,919.0824584960938,922.1885038844979,906.5224492987908,911.3741647568241,29175254
2020-12-10,910.0364990234375,919.7852655926706,907.3159283447815,916.6566123106188,16065507
2020-12-11,909.4924926757812,924.0929759507371,895.1866924423914,912.7571538037538,26944202
2020-12-14,902.9176635742188,913.6639990942831,900.6731791916262,910.4672819578382,17312747
2020-12-15,895.2320556640625,902.1921882018914,889.2240359631435,902.1921882018914,18551265
2020-12-16,896.2294921875,904.5726673464999,891.3097731763147,901.421286250231,18561011
2020-12-17,900.3331298828125,909.1297243018021,896.5016507528353,899.8343755485606,20252358
2020-12-18,903.0310668945312,909.0844227514516,890.9924788965842,897.8393321203232,18466344
2020-12-21,879.5205688476562,916.8379694209409,841.2283275836958,911.3968279822237,44135540
2020-12-22,878.160400390625,888.2265790134423,856.2823129435187,883.7376098965668,28140001
2020-12-23,881.40234375,884.8484079017386,870.8826879671385,875.1223093610237,19501410
2020-12-24,904.2100219726562,906.3184389463692,882.3319351071959,882.8306894509022,20776988
2020-12-28,908.35888671875,915.0243362502358,904.7314189530317,909.900545527166,17221499
2020-12-29,902.3510131835938,912.4398601469422,898.9502243482514,910.9435370466166,18611939
2020-12-30,904.8221435546875,910.1272779921743,895.7762015051192,904.7088039204003,22043630
2020-12-31,900.1971435546875,912.2583993085362,897.1591616899547,903.9152831436563,18781189
2021-01-01,901.1946411132812,905.5022064134912,898.7007496438623,901.421320358103,10015175
2021-01-04,902.713623046875,906.3636985650919,892.3527025549105,904.6406964491767,24513534
2021-01-05,891.4912109375,899.4262438413816,886.9115106039434,892.80613046262,24123091
2021-01-06,867.9807739257812,891.4457932255564,863.854552119663,891.4004573776713,46401468
2021-01-07,866.5751953125,881.9238397966232,863.8546244352824,870.814757093236,32325918
2021-01-08,876.7999877929688,878.9311324815067,867.005885344283,869.6811201830574,27540187
2021-01-11,860.2724609375,879.1125050229124,858.1186482532938,879.1125050229124,33307825
2021-01-12,887.3876953125,888.7252828199374,861.4740587259083,862.87970997784,41161546
2021-01-13,879.1124877929688,895.5040358477936,869.8852032617441,890.3349094942321,26619458
2021-01-14,888.997314453125,891.8539526683576,879.225879879633,881.9237826562116,21553242
2021-01-15,878.5003662109375,894.9825854452455,870.6106693815333,888.9972940596249,20593268
2021-01-18,899.5849609375,905.5022489944743,872.1070575050039,883.7828981720585,35100458
2021-01-19,914.2987670898438,920.918820254768,904.4366011613523,904.4366011613523,32006615
2021-01-20,931.6651611328125,933.1614839760485,907.4972564349495,916.5659251576317,30924537
2021-01-21,951.9335327148438,961.2742166156673,940.869846715687,944.0438358240183,39087742
2021-01-22,929.3527221679688,959.165840987856,922.8006124178714,957.1933717044934,30532660
2021-01-25,880.1099853515625,922.7098485293494,876.0290996106146,922.7098485293494,54207104
2021-01-27,859.2523193359375,872.8552946623277,856.0783297395525,872.8552946623277,42370131
2021-01-28,850.886474609375,872.0844035148573,847.9164965706553,852.5188051471522,34067814
2021-01-29,835.19775390625,867.4593698333902,829.7792200753853,858.9348503983574,43712383
2021-02-01,859.3883056640625,863.7865428347654,837.9409701152957,843.110096652801,34180952
2021-02-02,873.2179565429688,879.6566667876373,841.0923491274965,867.9808262438378,41470034
2021-02-03,875.4171142578125,885.0978176672972,861.5193971120666,874.3515418529886,30301696
2021-02-04,872.537841796875,879.6567100873364,863.7865829635437,872.4017742702679,25626981
2021-02-05,872.2883911132812,881.7651430554548,870.5880568440388,875.1450294447208,20248046
2021-02-08,884.8484497070312,892.8061507159327,874.691600163488,876.5052740367894,21183400
2021-02-09,886.9795532226562,902.1468540671391,885.2338830875444,889.6095123241837,19604141
2021-02-10,895.2092895507812,899.9476653520371,873.8980223594517,885.8913333557456,21234156
2021-02-11,932.11865234375,935.9728593397923,894.2798277886045,897.7938959649373,42539278
2021-02-12,925.7252807617188,942.2301692248576,913.8453687465834,932.027983547643,30497029
2021-02-15,921.6443481445312,934.6578356915304,918.1982839074868,928.6498762091927,15791099
2021-02-16,933.8416748046875,942.8649480322981,922.7325927047402,924.8864053509033,21421660
2021-02-17,944.6106567382812,950.3692089797069,929.8061035808391,934.0683329596526,23742994
2021-02-18,937.5598754882812,956.0145057624479,933.6603325517267,945.4042372455169,18646877
2021-02-19,943.2730712890625,954.4501576444582,931.030412526974,932.7081388605912,23403483
2021-02-22,910.5352783203125,947.6260001116775,904.5727145749872,943.1370313830363,23804335
2021-02-23,917.4954833984375,930.8490501461664,913.0291825324456,928.6272336757321,25644108
2021-02-24,934.5218505859375,936.4489240552962,918.7197282010852,920.4654582700598,10807663
2021-02-25,972.3153076171875,975.7840397521635,939.9629623775807,941.3232777095965,34855693
2021-02-26,945.7669677734375,967.57699044691,938.9201148180857,959.9140321981981,37481215
2021-03-01,952.9765014648438,957.6468737146039,935.2019693603648,956.8306484903325,17680764
2021-03-02,954.9261474609375,965.8084897149365,947.263190026968,962.1810822756376,17150760
2021-03-03,998.5010375976562,1006.5721385998736,955.4704174620584,961.7504524591252,31924461
2021-03-04,986.5984497070312,992.9918242849485,978.3686732860034,988.4801874020635,21435754
2021-03-05,987.8906860351562,1002.9673152550806,976.260181188279,977.5978286714029,25511666
2021-03-08,993.5132446289062,1012.0132094952947,983.0389843818929,983.2656636273797,19506841
2021-03-09,993.490478515625,1003.8060628939456,973.3355160603489,997.548696502313,15154484
2021-03-10,989.3643188476562,1004.3956118787131,984.0591848216625,1000.7228083320849,11519358
2021-03-12,969.2546997070312,1000.4507422731192,963.0426687169551,995.2816157511662,16864952
2021-03-15,956.2411499023438,974.378367439583,943.3636702802955,970.3655452396614,16698099
2021-03-16,952.4777221679688,963.9948870594851,950.165234013291,958.553685547253,13873801
2021-03-17,931.9598999023438,953.5659093364974,922.7778916021027,951.3214250817775,19210236
2021-03-18,910.98876953125,945.3135252330827,907.3159659802869,939.9176595322679,20647480
2021-03-19,944.0438232421875,950.3238575711216,899.0634664039354,902.7816055754887,41787429
2021-03-22,935.1566162109375,940.4164143959771,921.9164490477823,939.0561589834671,18572478
2021-03-23,946.5377807617188,956.6039587366939,932.2547090305418,934.9526119187763,17421165
2021-03-24,928.309814453125,943.0236364808284,925.1811610696235,943.0236364808284,16822814
2021-03-25,902.985595703125,931.3477251906348,900.0609538666973,931.3477251906348,22001648
2021-03-26,904.4366455078125,913.0745041101142,894.937285828174,912.3036747318539,20180202
2021-03-30,920.1480712890625,929.035337372419,903.0310289019577,910.4899757979094,20441701
2021-03-31,908.26806640625,929.4886608125947,906.4089968537622,915.0242469485529,16250796
2021-04-01,916.7699584960938,920.465429845356,908.2907755247039,915.0242884490825,11723312
2021-04-05,903.5071411132812,918.1982951252521,889.677488179083,918.1756272004715,14875099
2021-04-06,899.74365234375,909.1070043382359,892.8061280725167,908.6762538058488,14009194
2021-04-07,908.1548461914062,928.1285275370888,903.8246126194147,906.8625944881165,24266353
2021-04-08,909.2883911132812,916.8380096725809,903.6885139889864,911.8502864734401,15369188
2021-04-09,898.7234497070312,909.7418004729616,897.7938848658578,906.1597285641935,14037885
2021-04-12,866.5751953125,889.3601188333347,861.632807894605,888.271878488836,20901482
2021-04-13,875.9385375976562,879.9287521472845,869.6131669055775,872.4017415275625,19411189
2021-04-15,881.6063842773438,889.1786704861084,867.4139846330557,873.4446120904353,19723716
2021-04-16,876.0745849609375,884.1456861292494,873.5126894782757,878.1150581636493,15656948
2021-04-19,862.2901611328125,868.9556101628922,856.9850274045621,863.3330655330114,18478808
2021-04-20,862.0408325195312,870.1345408290238,857.1891171314771,866.2803940149797,17203668
2021-04-22,864.4213256835938,868.0714611843059,850.9544197704057,858.0052836359382,14490954
2021-04-23,863.4918823242188,870.0892682363567,859.4109960022909,864.2400438171045,11828857
2021-04-26,878.6818237304688,889.6322314145979,866.7339073312086,870.5881145351398,20846778
2021-04-27,901.716064453125,905.592879224886,878.8631384956852,879.6566357896455,19992524
2021-04-28,905.6383056640625,910.4900215792311,897.8620074181745,905.8877128266753,17122437
2021-04-29,917.767578125,927.0402589004967,910.1726236848527,917.2460958998795,17412606
2021-04-30,904.3687133789062,923.1860908307701,901.2173918419056,910.7167522740972,19828769
2021-05-03,888.2944946289062,897.3404357451366,881.0622873144365,891.4458158814281,23640186
2021-05-04,869.0463256835938,892.2620588404909,866.5071582786076,884.190958253908,21849830
2021-05-05,870.6333618164062,878.9764773257763,865.1694924935965,872.1070167804479,12393609
2021-05-06,875.57568359375,877.3894172578272,864.5119382269039,871.4267940731952,14624666
2021-05-07,875.915771484375,886.7527777675398,873.3085405592442,878.6363420246701,12288548
2021-05-10,873.3992919921875,882.7399763357812,871.0188000480982,879.2032403073009,13941237
2021-05-11,876.5506591796875,878.9991548596583,866.0536709526697,868.320883202796,13478264
2021-05-12,867.48193359375,876.4372025151902,864.6933592562523,875.167618908404,13177961
2021-05-14,878.4324340820312,880.563518938135,864.2400338075389,874.2381482108096,13291616
2021-05-17,888.8839721679688,890.2895633789483,875.3036666921718,878.4323799585411,11873078
2021-05-18,901.3987426757812,908.0415246390668,894.3932139164108,898.2474211128352,12064918
2021-05-19,905.5248413085938,914.32143492012,894.1664125157001,897.7938200130252,16317002
2021-05-20,900.2423706054688,911.8048706158811,898.2472934944823,905.9102510089941,11422532
2021-05-21,908.018798828125,911.2154560407943,900.5145161905418,903.2350870037179,10785605
2021-05-24,900.3557739257812,911.3061808075764,898.7007755187158,910.4899555985552,8551760
2021-05-25,890.1536865234375,905.5023322205768,888.7253672103982,905.2302571209354,14780102
2021-05-26,893.2822875976562,897.5672452840586,891.1285347593667,895.5267721091835,7480204
2021-05-27,896.0255737304688,903.6885320706949,889.7455387788042,893.3956745411289,26819294
2021-05-28,949.847900390625,954.4728770763431,902.3283098557292,902.3283098557292,56469931
2021-05-31,979.5475463867188,993.7852821100847,945.4268620793822,953.1124880356037,59124142
2021-06-01,983.4470825195312,998.4556475299046,973.2901730558312,982.1321030027278,28013832
2021-06-02,998.115478515625,1001.8562854678098,978.0511285109794,978.0511285109794,24630162
2021-06-03,1001.9243774414062,1020.220331233519,995.7804103170117,1007.0707759680465,23974257
2021-06-04,993.2412109375,1005.007723278059,990.4072405064371,1004.2595618006808,14468646
2021-06-07,1009.9727172851562,1016.5928305525485,990.747259262441,998.4556127916534,16336573
2021-06-08,1004.1688232421875,1009.8593716828784,996.7098768905071,1009.6100245190582,9674735
2021-06-09,986.2130126953125,1007.0708023507111,978.4819907883092,1006.1639653966724,11409161
2021-06-10,989.8404541015625,1011.1517216348074,987.3692305170946,994.5561020859403,14155653
2021-06-11,1007.0098876953125,1013.766875641892,991.9717457006176,993.24581569042,13762778
2021-06-14,1021.4564208984375,1027.530819009634,998.7740423359074,1007.8515792569079,20332436
2021-06-15,1023.7769775390625,1035.106763332947,1019.36334735504,1028.7821487449673,15174215
2021-06-16,1006.3045654296875,1022.434740881434,1003.6882448935254,1021.456501659872,10797349
2021-06-17,1008.1473999023438,1016.9519142263862,991.8807422543711,1001.0264608448158,15745975
2021-06-18,1012.6974487304688,1016.9518504435479,993.9054594499104,1012.6292078814683,29369026
2021-06-21,1017.9756469726562,1022.6394940703871,1001.0947614747922,1002.6190479059233,12186448
2021-06-22,1012.742919921875,1028.7821668704214,1009.8308290128952,1025.596992217332,12871913
2021-06-23,1003.4607543945312,1024.0499936427696,1001.7999261642769,1023.7770302436452,16653951
2021-06-24,979.8683471679688,1007.669572262773,973.7257080355693,1004.1432535343797,91461975
2021-06-25,957.550048828125,979.8684182931346,946.9255377961272,979.8684182931346,55355022
2021-06-28,949.1550903320312,967.5830690553377,946.8800342020979,965.535542609245,20277042
2021-06-29,949.9740600585938,959.6203313338768,948.2905450727716,950.7475767024226,27144063
2021-06-30,960.37109375,965.8312041148121,951.4528452867432,953.8188890996875,19762858
2021-07-01,954.592529296875,966.0587979305755,953.2502184775107,963.715500911565,12534407
2021-07-02,968.7433471679688,970.4951632609226,952.317400936898,954.1602048328318,14086620
2021-07-05,978.3668823242188,979.8911687487861,969.8581385815543,972.1104477919255,11702287
2021-07-06,966.8095703125,977.775345876362,964.7165499262375,975.9780960314433,10070124
2021-07-07,960.09814453125,968.1518891821571,954.6152867923088,968.1518891821571,10454892
2021-07-08,952.1581420898438,963.2377120648708,946.880007204719,963.2377120648708,11185460
2021-07-09,942.4208984375,951.7486525291566,940.1003484340649,950.0650773140198,9037675
2021-07-12,948.2906494140625,956.2078524981569,943.9225124667875,946.3113035101971,8585292
2021-07-13,955.3887329101562,956.9130192420056,950.0877909959721,955.525214607773,6717133
2021-07-14,949.1550903320312,958.6420731903104,946.9937689554591,955.6844881859736,8532544
2021-07-15,947.4943237304688,953.2502049164673,945.7425076403309,953.2502049164673,9448356
2021-07-16,961.1674194335938,962.2367066615387,949.8831264283724,949.951367281346,8828185
2021-07-19,955.0474853515625,966.4455126172754,951.9989126340373,955.525231478772,8354449
2021-07-20,952.7041015625,959.1653183707836,948.2450375383125,955.2976750301373,6741464
2021-07-22,964.9439697265625,966.4000152300578,954.683470529445,964.1704530749702,7972397
2021-07-23,958.1188354492188,971.2004383163171,956.4580071605648,971.2004383163171,9937030
2021-07-26,944.99169921875,965.0804452589716,942.3753787545852,959.1653356602167,12389668
2021-07-27,935.0496826171875,948.1085383406385,929.1345728588083,944.9689777697635,10824523
2021-07-28,927.018798828125,936.41479430891,917.4180206049048,936.41479430891,12897848
2021-07-29,934.25341796875,943.8769425785124,929.7715466212894,934.5946824013536,13765738
2021-07-30,926.0859985351562,940.9421040230186,924.1748936428288,936.4147387774315,11350608
2021-08-02,943.0123901367188,946.1519505444126,928.7477662526167,934.7311767282932,10925104
2021-08-03,949.9513549804688,951.430147484226,939.2358562430207,950.9751482931742,11817299
2021-08-04,957.2316284179688,961.8954756587327,949.6101358514545,952.9772263092809,13169800
2021-08-05,971.1094360351562,980.4598768953389,957.4590392491626,962.0318984025091,21252078
2021-08-06,950.5429077148438,976.8880893431025,945.8562535112904,969.1528622918455,16620987
2021-08-09,945.128173828125,950.8841149123823,940.2822912594686,946.8799898333923,7494143
2021-08-10,950.0877685546875,961.4403616289129,943.5811181110125,947.3349664779623,11919198
2021-08-11,963.3969116210938,964.6254274166216,947.9720127090839,954.1373988131746,9184963
2021-08-12,960.3029174804688,967.4466034758628,957.8003316249841,966.8550623942889,8137612
2021-08-13,976.2965087890625,978.2303606065249,959.5975996548036,963.3969420853272,12780901
2021-08-16,988.9686279296875,1002.3914951366927,968.3338340297282,977.980105672493,21935444
2021-08-17,984.759765625,994.2922421974579,977.2975624086582,986.8528461084586,12658169
2021-08-18,988.5818481445312,995.0202580244994,979.4588769168306,989.1961361505759,10075860
2021-08-20,977.4796142578125,988.2861007519195,972.3607078932538,975.09076320503,9426282
2021-08-23,983.8953247070312,989.1962069315948,970.2221801850279,989.1962069315948,9854395
2021-08-24,993.6098022460938,997.3863978639248,980.8239096504693,985.123805492856,11864472
2021-08-25,1002.20947265625,1010.1267354530132,991.9717199859176,994.3833180171741,13380559
2021-08-26,1014.881591796875,1021.4565439234876,1003.3015280719944,1004.666585861122,18589616
2021-08-27,1013.4937744140625,1020.4782919319844,1008.3294342208058,1017.8619111430866,10480636
2021-08-30,1032.9910888671875,1035.539228921763,1017.7709708130757,1023.7771290070833,14027062
2021-08-31,1027.4854736328125,1039.1337183154053,1020.2507393885751,1036.016904489164,26485463
2021-09-01,1031.5577392578125,1043.2970916409213,1029.6922485674477,1034.2423608926047,11145486
2021-09-02,1043.9796142578125,1050.0767599227504,1026.052128476792,1026.052128476792,9956770
2021-09-03,1086.7962646484375,1089.753849755498,1047.6652497127798,1051.0777738490863,30664428
2021-09-06,1103.67724609375,1128.4299004209945,1097.4889922462605,1097.944051619568,33641710
2021-09-07,1110.638916015625,1118.4195769224002,1097.4890117544835,1105.6792381399396,17349882
2021-09-08,1106.29345703125,1116.5995103115172,1095.054658449374,1115.6895119598441,14301651
2021-09-09,1103.67724609375,1109.2510915570197,1099.35460328716,1104.7237261918483,8963249
2021-09-13,1079.083740234375,1107.0441939852174,1077.4912130774987,1107.0441939852174,16311160
2021-09-14,1077.6732177734375,1089.2987144742633,1076.5583765209813,1080.6535496243034,8908356
2021-09-15,1082.1551513671875,1090.09504087413,1077.6960268089388,1077.6960268089388,9071075
2021-09-16,1104.860107421875,1108.750437452325,1077.013388880378,1083.6338341939222,13448882
2021-09-17,1087.72900390625,1117.441336518829,1080.9265822690465,1112.9594649804742,34882133
2021-09-20,1089.4581298828125,1100.3783514488218,1078.3785593037167,1079.3340516110384,11779819
2021-09-21,1094.16748046875,1099.5820973964808,1084.7486779581968,1094.3039621775245,9915736
2021-09-22,1105.90673828125,1111.1392587944545,1091.2325487612284,1095.6689260415033,10995912
2021-09-23,1132.9345703125,1136.1651189116335,1112.7320273834348,1113.5965319131858,15748397
2021-09-24,1129.6583251953125,1140.009872555042,1124.7897556991463,1139.1453680882425,15192163
2021-09-27,1148.655029296875,1151.134928281977,1126.2912870102596,1131.6149158288965,15373834
2021-09-28,1159.3934326171875,1167.0603586138618,1143.354184437372,1153.0004562253168,18035258
2021-09-29,1150.2022705078125,1169.380959813766,1146.6531442405346,1169.380959813766,9719875
2021-09-30,1146.2890625,1153.2735802131847,1137.6893908621353,1148.9054433620427,13590654
2021-10-01,1148.313720703125,1155.6394415334803,1135.2549264720667,1138.4172336748265,8958928
2021-10-04,1163.0789794921875,1171.587662580675,1154.38820045178,1161.645680951927,10918552
2021-10-05,1187.2174072265625,1188.4914771861918,1159.0748554855732,1162.6012346483487,13533634
2021-10-06,1164.762451171875,1192.1086164601513,1160.7811333493105,1192.1086164601513,10258881
2021-10-07,1170.472900390625,1182.4624681330135,1168.334326130549,1180.7560859021983,6336665
2021-10-08,1215.450927734375,1221.4343385648037,1174.613532001241,1176.3197940015023,15772493
2021-10-11,1206.987548828125,1237.6326239992216,1203.6660128198464,1229.1694349795048,14768666
2021-10-12,1213.881103515625,1220.797380462856,1201.8005463413256,1203.5069288032655,6682011
2021-10-13,1226.234619140625,1237.4051767394146,1214.563508294983,1218.9771386553036,9959762
2021-10-14,1228.7144775390625,1236.47251177523,1222.7083196035724,1228.6917305879201,8623469
2021-10-18,1231.99072265625,1249.0080910419072,1211.3786136242938,1214.2452110768702,13594479
2021-10-19,1243.024658203125,1251.8974138396732,1232.172677010528,1239.3617971163028,8833409
2021-10-20,1228.7144775390625,1247.9842743668398,1224.6649184645307,1247.9842743668398,12710570
2021-10-21,1193.26904296875,1241.2728114223185,1184.487275783306,1240.999848015025,20831669
2021-10-22,1195.4986572265625,1212.56163907253,1188.2639230760205,1192.1315066188683,11027475
2021-10-25,1183.8502197265625,1219.4322268467454,1169.3808726672285,1219.4322268467454,17198417
2021-10-26,1210.8096923828125,1214.3815653473446,1184.464511564794,1190.8119938799573,9750178
2021-10-27,1195.4986572265625,1217.976256032517,1192.1087596672705,1206.691962726344,9896298
2021-10-28,1182.39404296875,1200.298779292571,1178.7085560280439,1192.1313011797695,9886181
2021-10-29,1154.0242919921875,1181.2794715076984,1138.303621720808,1181.2794715076984,14233025
2021-11-01,1154.7296142578125,1163.0108284889366,1134.8455291099833,1154.0243384080532,15481114
2021-11-02,1137.89404296875,1159.3706543132414,1135.3687704240997,1158.005596587504,10569130
2021-11-03,1130.06787109375,1146.6302984409235,1119.7845647630193,1140.2828162204378,11989430
2021-11-04,1137.0068359375,1139.7596984467234,1132.9800238081948,1134.3222142818038,1705656
2021-11-08,1138.41748046875,1146.630454409684,1117.691636338527,1146.357370619063,20337183
2021-11-09,1147.4039306640625,1150.679973201881,1131.6377653308825,1139.8052450774455,15682497
2021-11-10,1160.235107421875,1163.920714976533,1139.1908094185892,1145.1287260147478,10253470
2021-11-11,1162.3509521484375,1169.6083122656398,1153.7056670416569,1155.7532535702464,10722478
2021-11-12,1179.8917236328125,1182.4626105860948,1163.465776749054,1166.1503984605802,8712341
2021-11-15,1172.929931640625,1184.0322480185664,1169.3808058406628,1183.031141558392,4803269
2021-11-16,1145.6748046875,1171.6559135252794,1135.255016670807,1170.3136027722971,11337581
2021-11-17,1121.1497802734375,1137.0524279565616,1119.7847223766223,1137.0524279565616,10202029
2021-11-18,1125.3812255859375,1132.5249718442826,1114.8022082606076,1119.3295736996563,8505625
2021-11-22,1075.5347900390625,1114.3246032878988,1069.7333541956211,1108.4549265855226,24124307
2021-11-23,1085.5904541015625,1092.597718814344,1050.6228528101806,1061.5658216102945,25326999
2021-11-24,1069.915283203125,1096.5334264323562,1066.3434103717225,1082.9285842980569,16820296
2021-11-25,1134.3221435546875,1138.4400635861748,1072.5315589664726,1079.7435455818988,42401936
2021-11-26,1097.761962890625,1127.33768989774,1092.7112978197426,1122.8785658449294,15763138
2021-11-29,1110.9117431640625,1137.530005740277,1091.6192015688714,1109.8197692785918,24325354
2021-11-30,1094.48583984375,1126.5642137673601,1086.9553960411952,1122.9695939867834,32172299
2021-12-01,1122.5147705078125,1125.699825172228,1103.4496957163708,1107.044315866843,10104610
2021-12-02,1129.7266845703125,1135.8010837797613,1120.057665060323,1123.7432731717324,12720411
2021-12-03,1095.7828369140625,1136.8477068667305,1092.0289878700305,1136.8022129603937,19222481
2021-12-06,1075.011474609375,1103.4042449873536,1072.5316957069635,1099.3091917377637,10332254
2021-12-07,1083.7703857421875,1093.8488493527543,1073.8284038337267,1081.1768723394634,11235122
2021-12-08,1100.2645263671875,1106.4981533356588,1094.8954038300121,1102.994641711683,8744178
2021-12-09,1117.7142333984375,1126.1091818377997,1103.4041151302852,1107.9542272517804,13213547
